Date,"Nitrogen dioxide",Status
30/01/2020,19.41609,"V µg/m³"
31/01/2020,16.51317,"V µg/m³"
01/02/2020,14.32196,"V µg/m³"
02/02/2020,12.05202,"V µg/m³"
03/02/2020,31.79206,"V µg/m³"
04/02/2020,24.51842,"V µg/m³"
05/02/2020,44.62736,"V µg/m³"
06/02/2020,36.45391,"V µg/m³"
07/02/2020,30.28649,"V µg/m³"
08/02/2020,20.82443,"V µg/m³"
09/02/2020,7.06268,"V µg/m³"
10/02/2020,14.42028,"V µg/m³"
11/02/2020,15.61514,"V µg/m³"
12/02/2020,25.31151,"V µg/m³"
13/02/2020,28.46078,"V µg/m³"
14/02/2020,25.24530,"V µg/m³"
15/02/2020,9.44981,"V µg/m³"
16/02/2020,8.89179,"V µg/m³"
17/02/2020,13.60472,"V µg/m³"
18/02/2020,15.89620,"V µg/m³"
19/02/2020,21.60332,"V µg/m³"
20/02/2020,17.32213,"V µg/m³"
21/02/2020,14.71687,"V µg/m³"
22/02/2020,11.75804,"V µg/m³"
23/02/2020,17.80983,"V µg/m³"
24/02/2020,14.13624,"V µg/m³"
25/02/2020,22.69839,"V µg/m³"
26/02/2020,30.15968,"V µg/m³"
27/02/2020,31.02591,"V µg/m³"
28/02/2020,18.76675,"V µg/m³"
29/02/2020,11.36279,"V µg/m³"
01/03/2020,12.13914,"V µg/m³"
02/03/2020,30.26207,"V µg/m³"
03/03/2020,35.98414,"V µg/m³"
04/03/2020,25.24190,"V µg/m³"
05/03/2020,18.50130,"V µg/m³"
06/03/2020,38.47269,"V µg/m³"
07/03/2020,23.23391,"V µg/m³"
08/03/2020,11.43325,"V µg/m³"
09/03/2020,nodata,"V µg/m³"
10/03/2020,nodata,"V µg/m³"
11/03/2020,18.96048,"V µg/m³"
12/03/2020,18.52630,"V µg/m³"
13/03/2020,32.29378,"V µg/m³"
14/03/2020,13.85140,"V µg/m³"
15/03/2020,15.98936,"V µg/m³"
16/03/2020,39.87269,"V µg/m³"
17/03/2020,19.71154,"V µg/m³"
18/03/2020,18.94590,"V µg/m³"
19/03/2020,12.28724,"V µg/m³"
20/03/2020,7.34232,"V µg/m³"
21/03/2020,7.09362,"V µg/m³"
22/03/2020,10.48176,"V µg/m³"
23/03/2020,24.61056,"V µg/m³"
24/03/2020,18.52347,"V µg/m³"
25/03/2020,22.05756,"V µg/m³"
26/03/2020,22.06788,"V µg/m³"
27/03/2020,14.67609,"V µg/m³"
28/03/2020,6.55819,"V µg/m³"
29/03/2020,3.87162,"V µg/m³"
30/03/2020,11.28346,"V µg/m³"
31/03/2020,8.14697,"V µg/m³"
01/04/2020,23.05794,"V µg/m³"
02/04/2020,22.97920,"V µg/m³"
03/04/2020,22.76912,"V µg/m³"
04/04/2020,9.42311,"V µg/m³"
05/04/2020,5.45497,"V µg/m³"
06/04/2020,15.34317,"V µg/m³"
07/04/2020,25.13451,"V µg/m³"
08/04/2020,36.54059,"V µg/m³"
09/04/2020,34.40714,"V µg/m³"
10/04/2020,31.58127,"V µg/m³"
11/04/2020,24.20697,"V µg/m³"
12/04/2020,15.23554,"V µg/m³"
13/04/2020,4.89605,"V µg/m³"
14/04/2020,9.06198,"V µg/m³"
15/04/2020,17.87902,"V µg/m³"
16/04/2020,26.69082,"V µg/m³"
17/04/2020,9.86091,"V µg/m³"
18/04/2020,12.16327,"V µg/m³"
19/04/2020,9.07522,"V µg/m³"
20/04/2020,11.22418,"V µg/m³"
21/04/2020,10.90624,"V µg/m³"
22/04/2020,15.40320,"V µg/m³"
23/04/2020,21.80175,"V µg/m³"
24/04/2020,17.90827,"V µg/m³"
25/04/2020,8.20284,"V µg/m³"
26/04/2020,8.41041,"V µg/m³"
27/04/2020,18.25970,"V µg/m³"
28/04/2020,8.27768,"V µg/m³"
29/04/2020,13.79468,"V µg/m³"
30/04/2020,10.16254,"V µg/m³"
01/05/2020,15.72728,"V µg/m³"
02/05/2020,13.52287,"V µg/m³"
03/05/2020,8.18262,"V µg/m³"
04/05/2020,7.00032,"V µg/m³"
05/05/2020,5.67740,"V µg/m³"
06/05/2020,11.44228,"V µg/m³"
07/05/2020,18.67460,"V µg/m³"
08/05/2020,14.73270,"V µg/m³"
09/05/2020,19.58835,"V µg/m³"
10/05/2020,9.35043,"V µg/m³"
11/05/2020,4.35611,"V µg/m³"
12/05/2020,17.56892,"V µg/m³"
13/05/2020,8.98449,"V µg/m³"
14/05/2020,6.71659,"V µg/m³"
15/05/2020,14.00552,"V µg/m³"
16/05/2020,19.45733,"V µg/m³"
17/05/2020,14.25828,"V µg/m³"
18/05/2020,16.69352,"V µg/m³"
19/05/2020,19.25277,"V µg/m³"
20/05/2020,14.62581,"V µg/m³"
21/05/2020,20.68564,"V µg/m³"
22/05/2020,11.41630,"V µg/m³"
23/05/2020,7.27254,"V µg/m³"
24/05/2020,12.81149,"V µg/m³"
25/05/2020,14.82310,"V µg/m³"
26/05/2020,21.06990,"V µg/m³"
27/05/2020,11.56208,"V µg/m³"
28/05/2020,6.97147,"V µg/m³"
29/05/2020,10.64080,"V µg/m³"
30/05/2020,12.46299,"V µg/m³"
31/05/2020,9.57823,"V µg/m³"
01/06/2020,9.43098,"V µg/m³"
02/06/2020,15.45603,"V µg/m³"
03/06/2020,13.73055,"V µg/m³"
04/06/2020,12.36176,"V µg/m³"
05/06/2020,17.41643,"V µg/m³"
06/06/2020,10.77923,"V µg/m³"
07/06/2020,13.07023,"V µg/m³"
08/06/2020,10.62290,"V µg/m³"
09/06/2020,12.33172,"V µg/m³"
10/06/2020,18.01133,"V µg/m³"
11/06/2020,11.87832,"V µg/m³"
12/06/2020,17.17008,"V µg/m³"
13/06/2020,13.23572,"V µg/m³"
14/06/2020,15.45618,"V µg/m³"
15/06/2020,15.80962,"V µg/m³"
16/06/2020,14.67572,"V µg/m³"
17/06/2020,14.11613,"V µg/m³"
18/06/2020,16.28847,"V µg/m³"
19/06/2020,12.96090,"V µg/m³"
20/06/2020,11.78039,"V µg/m³"
21/06/2020,9.02433,"V µg/m³"
22/06/2020,14.53269,"V µg/m³"
23/06/2020,9.50373,"V µg/m³"
24/06/2020,26.05228,"V µg/m³"
25/06/2020,21.89167,"V µg/m³"
26/06/2020,20.72779,"V µg/m³"
27/06/2020,8.11510,"V µg/m³"
28/06/2020,6.44040,"V µg/m³"
29/06/2020,10.03421,"V µg/m³"
30/06/2020,12.01380,"V µg/m³"
01/07/2020,12.80571,"V µg/m³"
02/07/2020,16.01400,"V µg/m³"
03/07/2020,10.91841,"V µg/m³"
04/07/2020,5.49196,"V µg/m³"
05/07/2020,5.50903,"V µg/m³"
06/07/2020,15.01954,"V µg/m³"
07/07/2020,20.01283,"V µg/m³"
08/07/2020,14.90118,"V µg/m³"
09/07/2020,9.28881,"V µg/m³"
10/07/2020,16.05957,"V µg/m³"
11/07/2020,14.25057,"V µg/m³"
12/07/2020,7.59644,"V µg/m³"
13/07/2020,21.00565,"V µg/m³"
14/07/2020,16.63606,"V µg/m³"
15/07/2020,23.08364,"V µg/m³"
16/07/2020,18.01066,"V µg/m³"
17/07/2020,23.56023,"V µg/m³"
18/07/2020,15.32493,"V µg/m³"
19/07/2020,10.92116,"V µg/m³"
20/07/2020,14.80215,"V µg/m³"
21/07/2020,12.85680,"V µg/m³"
22/07/2020,17.66412,"V µg/m³"
23/07/2020,16.81412,"V µg/m³"
24/07/2020,15.26388,"V µg/m³"
25/07/2020,8.22248,"V µg/m³"
26/07/2020,6.76970,"V µg/m³"
27/07/2020,9.59372,"V µg/m³"
28/07/2020,14.63140,"V µg/m³"
29/07/2020,20.77983,"V µg/m³"
30/07/2020,13.87512,"V µg/m³"
31/07/2020,18.22704,"V µg/m³"
01/08/2020,12.38138,"V µg/m³"
02/08/2020,10.31868,"V µg/m³"
03/08/2020,11.39177,"V µg/m³"
04/08/2020,11.54741,"V µg/m³"
05/08/2020,11.01417,"V µg/m³"
06/08/2020,14.36978,"V µg/m³"
07/08/2020,25.98012,"V µg/m³"
08/08/2020,23.69711,"V µg/m³"
09/08/2020,nodata,"V µg/m³"
10/08/2020,nodata,"V µg/m³"
11/08/2020,25.95950,"V µg/m³"
12/08/2020,16.05949,"V µg/m³"
13/08/2020,20.08234,"V µg/m³"
14/08/2020,18.65860,"V µg/m³"
15/08/2020,19.21427,"V µg/m³"
16/08/2020,13.25446,"V µg/m³"
17/08/2020,20.85905,"V µg/m³"
18/08/2020,12.41487,"V µg/m³"
19/08/2020,8.07369,"V µg/m³"
20/08/2020,12.64059,"V µg/m³"
21/08/2020,8.52253,"V µg/m³"
22/08/2020,7.69928,"V µg/m³"
23/08/2020,9.49644,"V µg/m³"
24/08/2020,16.19643,"V µg/m³"
25/08/2020,6.93528,"V µg/m³"
26/08/2020,18.12205,"V µg/m³"
27/08/2020,12.99512,"V µg/m³"
28/08/2020,18.85046,"V µg/m³"
29/08/2020,6.74532,"V µg/m³"
30/08/2020,7.61910,"V µg/m³"
31/08/2020,12.89896,"V µg/m³"
01/09/2020,18.18725,"V µg/m³"
02/09/2020,19.58026,"V µg/m³"
03/09/2020,13.05514,"V µg/m³"
04/09/2020,21.97559,"V µg/m³"
05/09/2020,18.47642,"V µg/m³"
06/09/2020,17.60667,"V µg/m³"
07/09/2020,18.65523,"V µg/m³"
08/09/2020,20.30603,"V µg/m³"
09/09/2020,20.09668,"V µg/m³"
10/09/2020,29.53025,"V µg/m³"
11/09/2020,29.48211,"V µg/m³"
12/09/2020,17.09625,"V µg/m³"
13/09/2020,10.93664,"V µg/m³"
14/09/2020,25.80398,"V µg/m³"
15/09/2020,45.34535,"V µg/m³"
16/09/2020,18.48302,"V µg/m³"
17/09/2020,nodata,"V µg/m³"
18/09/2020,nodata,"V µg/m³"
19/09/2020,13.16248,"V µg/m³"
20/09/2020,9.09047,"V µg/m³"
21/09/2020,25.04394,"V µg/m³"
22/09/2020,26.75868,"V µg/m³"
23/09/2020,17.33742,"V µg/m³"
24/09/2020,18.04092,"V µg/m³"
25/09/2020,19.30582,"V µg/m³"
26/09/2020,10.85335,"V µg/m³"
27/09/2020,8.68582,"V µg/m³"
28/09/2020,31.29656,"V µg/m³"
29/09/2020,24.60579,"V µg/m³"
30/09/2020,15.80488,"V µg/m³"
01/10/2020,22.92095,"V µg/m³"
02/10/2020,15.84900,"V µg/m³"
03/10/2020,16.31378,"V µg/m³"
04/10/2020,10.38161,"V µg/m³"
05/10/2020,21.11289,"V µg/m³"
06/10/2020,15.60127,"V µg/m³"
07/10/2020,22.45832,"V µg/m³"
08/10/2020,21.50856,"V µg/m³"
09/10/2020,33.20925,"V µg/m³"
10/10/2020,21.99786,"V µg/m³"
11/10/2020,21.50743,"V µg/m³"
12/10/2020,27.55287,"V µg/m³"
13/10/2020,21.88816,"V µg/m³"
14/10/2020,15.83354,"V µg/m³"
15/10/2020,16.03296,"V µg/m³"
16/10/2020,31.89994,"V µg/m³"
17/10/2020,24.75027,"V µg/m³"
18/10/2020,31.19396,"V µg/m³"
19/10/2020,12.45810,"V µg/m³"
20/10/2020,13.69215,"V µg/m³"
21/10/2020,11.50254,"V µg/m³"
22/10/2020,18.18528,"V µg/m³"
23/10/2020,18.39643,"V µg/m³"
24/10/2020,8.18029,"V µg/m³"
25/10/2020,12.21808,"V µg/m³"
26/10/2020,21.87368,"V µg/m³"
27/10/2020,16.46648,"V µg/m³"
28/10/2020,16.94773,"V µg/m³"
29/10/2020,13.38306,"V µg/m³"
30/10/2020,12.38257,"V µg/m³"
31/10/2020,11.30138,"V µg/m³"
01/11/2020,5.59957,"V µg/m³"
02/11/2020,11.86289,"V µg/m³"
03/11/2020,22.39112,"V µg/m³"
04/11/2020,43.97910,"V µg/m³"
05/11/2020,46.53186,"V µg/m³"
06/11/2020,44.07829,"V µg/m³"
07/11/2020,34.16498,"V µg/m³"
08/11/2020,18.83800,"V µg/m³"
09/11/2020,15.06621,"V µg/m³"
10/11/2020,24.54293,"V µg/m³"
11/11/2020,9.29602,"V µg/m³"
12/11/2020,18.30966,"V µg/m³"
13/11/2020,24.59826,"V µg/m³"
14/11/2020,8.26550,"V µg/m³"
15/11/2020,7.07354,"V µg/m³"
16/11/2020,17.70403,"V µg/m³"
17/11/2020,12.60890,"V µg/m³"
18/11/2020,14.16464,"V µg/m³"
19/11/2020,30.07693,"V µg/m³"
20/11/2020,26.36729,"V µg/m³"
21/11/2020,10.24607,"V µg/m³"
22/11/2020,26.66730,"V µg/m³"
23/11/2020,28.45085,"V µg/m³"
24/11/2020,15.50792,"V µg/m³"
25/11/2020,21.16826,"V µg/m³"
26/11/2020,34.83359,"V µg/m³"
27/11/2020,38.33128,"V µg/m³"
28/11/2020,36.26454,"V µg/m³"
29/11/2020,26.09049,"V µg/m³"
30/11/2020,28.00560,"V µg/m³"
01/12/2020,19.69994,"V µg/m³"
02/12/2020,38.82999,"V µg/m³"
03/12/2020,20.03302,"V µg/m³"
04/12/2020,22.91921,"V µg/m³"
05/12/2020,14.87002,"V µg/m³"
06/12/2020,25.43358,"V µg/m³"
07/12/2020,40.56282,"V µg/m³"
08/12/2020,34.75938,"V µg/m³"
09/12/2020,30.89596,"V µg/m³"
10/12/2020,9.79921,"V µg/m³"
11/12/2020,29.13810,"V µg/m³"
12/12/2020,26.82955,"V µg/m³"
13/12/2020,7.95612,"V µg/m³"
14/12/2020,18.28142,"V µg/m³"
15/12/2020,22.59076,"V µg/m³"
16/12/2020,8.86761,"V µg/m³"
17/12/2020,20.69463,"V µg/m³"
18/12/2020,10.06412,"V µg/m³"
19/12/2020,11.72574,"V µg/m³"
20/12/2020,13.41452,"V µg/m³"
21/12/2020,9.80189,"V µg/m³"
22/12/2020,22.22484,"V µg/m³"
23/12/2020,16.09894,"V µg/m³"
24/12/2020,8.89035,"V µg/m³"
25/12/2020,13.43677,"V µg/m³"
26/12/2020,5.96763,"V µg/m³"
27/12/2020,13.91262,"V µg/m³"
28/12/2020,17.74979,"V µg/m³"
29/12/2020,26.03004,"V µg/m³"
30/12/2020,33.64681,"V µg/m³"
31/12/2020,34.75343,"V µg/m³"
01/01/2021,25.37437,"V µg/m³"
02/01/2021,19.97018,"V µg/m³"
03/01/2021,13.33482,"V µg/m³"
04/01/2021,8.24654,"V µg/m³"
05/01/2021,9.50508,"V µg/m³"
06/01/2021,20.51000,"V µg/m³"
07/01/2021,39.72680,"V µg/m³"
08/01/2021,35.23697,"V µg/m³"
09/01/2021,34.65356,"V µg/m³"
10/01/2021,30.89307,"V µg/m³"
11/01/2021,16.83960,"V µg/m³"
12/01/2021,25.75269,"V µg/m³"
13/01/2021,35.44886,"V µg/m³"
14/01/2021,17.11552,"V µg/m³"
15/01/2021,29.12349,"V µg/m³"
16/01/2021,21.73295,"V µg/m³"
17/01/2021,20.33450,"V µg/m³"
18/01/2021,20.41112,"V µg/m³"
19/01/2021,8.57706,"V µg/m³"
20/01/2021,8.36254,"V µg/m³"
21/01/2021,14.84127,"V µg/m³"
22/01/2021,26.09164,"V µg/m³"
23/01/2021,30.22961,"V µg/m³"
24/01/2021,18.56795,"V µg/m³"
25/01/2021,33.68023,"V µg/m³"
26/01/2021,23.98849,"V µg/m³"
27/01/2021,25.95391,"V µg/m³"
28/01/2021,15.27926,"V µg/m³"
29/01/2021,19.72819,"V µg/m³"
30/01/2021,12.39499,"V µg/m³"
31/01/2021,16.71232,"V µg/m³"
01/02/2021,21.51606,"V µg/m³"
02/02/2021,14.55454,"V µg/m³"
03/02/2021,26.25773,"V µg/m³"
04/02/2021,13.72687,"V µg/m³"
05/02/2021,19.49305,"V µg/m³"
06/02/2021,22.34007,"V µg/m³"
07/02/2021,4.89695,"V µg/m³"
08/02/2021,8.76956,"V µg/m³"
09/02/2021,13.56303,"V µg/m³"
10/02/2021,14.83391,"V µg/m³"
11/02/2021,26.57720,"V µg/m³"
12/02/2021,20.34406,"V µg/m³"
13/02/2021,18.56281,"V µg/m³"
14/02/2021,7.44500,"V µg/m³"
15/02/2021,16.21204,"V µg/m³"
16/02/2021,15.18079,"V µg/m³"
17/02/2021,12.36322,"V µg/m³"
18/02/2021,12.49174,"V µg/m³"
19/02/2021,10.58575,"V µg/m³"
20/02/2021,8.34964,"V µg/m³"
21/02/2021,12.79062,"V µg/m³"
22/02/2021,nodata,"V µg/m³"
23/02/2021,nodata,"V µg/m³"
24/02/2021,19.04568,"V µg/m³"
25/02/2021,41.67687,"V µg/m³"
26/02/2021,42.79012,"V µg/m³"
27/02/2021,40.37100,"V µg/m³"
28/02/2021,18.89516,"V µg/m³"
01/03/2021,18.98626,"V µg/m³"
02/03/2021,35.10359,"V µg/m³"
03/03/2021,35.11680,"V µg/m³"
04/03/2021,19.49378,"V µg/m³"
05/03/2021,11.91478,"V µg/m³"
06/03/2021,17.90069,"V µg/m³"
07/03/2021,23.51701,"V µg/m³"
08/03/2021,40.07653,"V µg/m³"
09/03/2021,36.14258,"V µg/m³"
10/03/2021,21.16754,"V µg/m³"
11/03/2021,14.79132,"V µg/m³"
12/03/2021,20.40833,"V µg/m³"
13/03/2021,13.78706,"V µg/m³"
14/03/2021,11.59221,"V µg/m³"
15/03/2021,28.56616,"V µg/m³"
16/03/2021,28.33080,"V µg/m³"
17/03/2021,20.89217,"V µg/m³"
18/03/2021,21.44984,"V µg/m³"
19/03/2021,19.48942,"V µg/m³"
20/03/2021,30.18074,"V µg/m³"
21/03/2021,15.86907,"V µg/m³"
22/03/2021,32.69587,"V µg/m³"
23/03/2021,28.24723,"V µg/m³"
24/03/2021,24.59091,"V µg/m³"
25/03/2021,21.22569,"V µg/m³"
26/03/2021,17.79852,"V µg/m³"
27/03/2021,13.26558,"V µg/m³"
28/03/2021,7.11742,"V µg/m³"
29/03/2021,19.45713,"V µg/m³"
30/03/2021,31.71187,"V µg/m³"
31/03/2021,29.52786,"V µg/m³"
01/04/2021,11.75640,"P µg/m³"
02/04/2021,3.44136,"P µg/m³"
03/04/2021,4.49762,"P µg/m³"
04/04/2021,13.32515,"P µg/m³"
05/04/2021,7.63133,"P µg/m³"
06/04/2021,14.15308,"P µg/m³"
07/04/2021,26.26546,"P µg/m³"
08/04/2021,17.58941,"P µg/m³"
09/04/2021,17.95347,"P µg/m³"
10/04/2021,5.83381,"P µg/m³"
11/04/2021,10.81447,"P µg/m³"
12/04/2021,22.54796,"P µg/m³"
13/04/2021,25.92780,"P µg/m³"
14/04/2021,16.78655,"P µg/m³"
15/04/2021,11.33591,"P µg/m³"
16/04/2021,17.90846,"P µg/m³"
17/04/2021,14.46643,"P µg/m³"
18/04/2021,13.91922,"P µg/m³"
19/04/2021,16.96678,"P µg/m³"
20/04/2021,26.19260,"P µg/m³"
21/04/2021,13.82769,"P µg/m³"
22/04/2021,5.51188,"P µg/m³"
23/04/2021,17.64823,"P µg/m³"
24/04/2021,12.71717,"P µg/m³"
25/04/2021,1.84880,"P µg/m³"
26/04/2021,6.11203,"P µg/m³"
27/04/2021,20.23255,"P µg/m³"
28/04/2021,20.01362,"P µg/m³"
29/04/2021,16.19792,"P µg/m³"
30/04/2021,22.51230,"P µg/m³"
01/05/2021,17.18966,"P µg/m³"
02/05/2021,17.27806,"P µg/m³"
03/05/2021,6.46149,"P µg/m³"
04/05/2021,12.84701,"P µg/m³"
05/05/2021,23.37661,"P µg/m³"
06/05/2021,23.26746,"P µg/m³"
07/05/2021,21.71106,"P µg/m³"
08/05/2021,5.10916,"P µg/m³"
09/05/2021,5.85544,"P µg/m³"
10/05/2021,12.16225,"P µg/m³"
11/05/2021,14.72525,"P µg/m³"
12/05/2021,12.41456,"P µg/m³"
13/05/2021,15.71091,"P µg/m³"
14/05/2021,14.43379,"P µg/m³"
15/05/2021,11.76757,"P µg/m³"
16/05/2021,7.52492,"P µg/m³"
17/05/2021,21.30204,"P µg/m³"
18/05/2021,20.00698,"P µg/m³"
19/05/2021,18.85604,"P µg/m³"
20/05/2021,10.25158,"P µg/m³"
21/05/2021,7.00593,"P µg/m³"
22/05/2021,16.89198,"P µg/m³"
23/05/2021,6.63114,"P µg/m³"
24/05/2021,19.09312,"P µg/m³"
25/05/2021,21.14906,"P µg/m³"
26/05/2021,25.54781,"P µg/m³"
27/05/2021,24.91828,"P µg/m³"
28/05/2021,22.16109,"P µg/m³"
29/05/2021,17.63484,"P µg/m³"
30/05/2021,6.39094,"P µg/m³"
31/05/2021,16.30406,"P µg/m³"
01/06/2021,20.73110,"P µg/m³"
02/06/2021,33.87460,"P µg/m³"
03/06/2021,17.74222,"P µg/m³"
04/06/2021,17.37072,"P µg/m³"
05/06/2021,13.79426,"P µg/m³"
06/06/2021,12.05616,"P µg/m³"
07/06/2021,7.49640,"P µg/m³"
08/06/2021,19.79212,"P µg/m³"
09/06/2021,22.75899,"P µg/m³"
10/06/2021,14.78936,"P µg/m³"
11/06/2021,15.19035,"P µg/m³"
12/06/2021,14.37068,"P µg/m³"
13/06/2021,10.49128,"P µg/m³"
14/06/2021,23.55286,"P µg/m³"
15/06/2021,7.75439,"P µg/m³"
16/06/2021,21.13220,"P µg/m³"
17/06/2021,18.67091,"P µg/m³"
18/06/2021,13.16991,"P µg/m³"
19/06/2021,7.02633,"P µg/m³"
20/06/2021,6.43801,"P µg/m³"
21/06/2021,3.62220,"P µg/m³"
22/06/2021,5.53360,"P µg/m³"
23/06/2021,10.34547,"P µg/m³"
24/06/2021,26.28856,"P µg/m³"
25/06/2021,18.34139,"P µg/m³"
26/06/2021,9.12593,"P µg/m³"
27/06/2021,7.19422,"P µg/m³"
28/06/2021,14.08560,"P µg/m³"
29/06/2021,11.71539,"P µg/m³"
30/06/2021,14.69094,"P µg/m³"
01/07/2021,17.99088,"P µg/m³"
02/07/2021,14.24990,"P µg/m³"
03/07/2021,13.21333,"P µg/m³"
04/07/2021,6.69022,"P µg/m³"
05/07/2021,12.08836,"P µg/m³"
06/07/2021,9.99092,"P µg/m³"
07/07/2021,12.86786,"P µg/m³"
08/07/2021,18.34912,"P µg/m³"
09/07/2021,21.94101,"P µg/m³"
10/07/2021,16.40431,"P µg/m³"
11/07/2021,10.68485,"P µg/m³"
12/07/2021,15.12644,"P µg/m³"
13/07/2021,15.59103,"P µg/m³"
14/07/2021,13.34194,"P µg/m³"
15/07/2021,10.12142,"P µg/m³"
16/07/2021,9.82770,"P µg/m³"
17/07/2021,10.10959,"P µg/m³"
18/07/2021,12.62780,"P µg/m³"
19/07/2021,17.66837,"P µg/m³"
20/07/2021,19.03145,"P µg/m³"
21/07/2021,20.25317,"P µg/m³"
22/07/2021,13.25266,"P µg/m³"
23/07/2021,6.33443,"P µg/m³"
24/07/2021,14.01258,"P µg/m³"
25/07/2021,12.24723,"P µg/m³"
26/07/2021,19.99764,"P µg/m³"
27/07/2021,16.21967,"P µg/m³"
28/07/2021,9.81206,"P µg/m³"
29/07/2021,11.19985,"P µg/m³"
30/07/2021,8.76642,"P µg/m³"
31/07/2021,16.66604,"P µg/m³"
01/08/2021,11.40328,"P µg/m³"
02/08/2021,9.92109,"P µg/m³"
03/08/2021,12.25594,"P µg/m³"
04/08/2021,15.88969,"P µg/m³"
05/08/2021,10.25578,"P µg/m³"
06/08/2021,9.37922,"P µg/m³"
07/08/2021,9.50672,"P µg/m³"
08/08/2021,5.10797,"P µg/m³"
09/08/2021,11.24391,"P µg/m³"
